kpx,kpy,kpz,kdx,kdy,kdz,kix,kiy,kiz,WRT,ending_iteration,oscillation_coeff,over_shoot_coeff,thrust_total,objective_function,delta_obj_fun,percent_delta_obj_fun,flight_time,final_state
30,30,30,20,20,20,1,1,40,,999,6,0.2185,9906.0215000000007,105.2787,9.99,max iterations reached
30,30,30,20,20,20,1,1,40,,999,6,0.2185,9906.0215000000007,105.2787,9.99,max iterations reached
29.786100000000001,29.673200000000001,30.183299999999999,20.303999999999998,20.4664,19.749700000000001,0.5474,0.51939999999999997,39.926499999999997,,999,6,0.1918,9903.3505999999998,105.2253,9.99,max iterations reached
29.5732,29.388400000000001,30.382899999999999,20.596900000000002,20.855799999999999,19.483699999999999,0.047699999999999999,0,39.851500000000001,,766,5,0.15890000000000001,7624.9722000000002,81.408699999999996,7.66,setpoint_reached
29.365300000000001,29.1035,30.549299999999999,20.871500000000001,21.219100000000001,19.2285,0,0,39.795999999999999,,766,5,0.1527,7623.0249000000003,81.382900000000006,7.66,setpoint_reached
29.1617,28.838200000000001,30.721499999999999,21.128699999999998,21.551300000000001,18.965900000000001,0,0,39.738999999999997,,766,5,0.1477,7621.2569999999996,81.360299999999995,7.66,setpoint_reached
29.1617,28.838200000000001,30.721499999999999,21.128699999999998,21.551300000000001,18.965900000000001,0,0,39.738999999999997,,766,5,0.1477,7621.2569999999996,81.360299999999995,7.66,setpoint_reached
29.1617,28.838200000000001,30.721499999999999,21.128699999999998,21.551300000000001,18.965900000000001,0,0,39.738999999999997,,766,5,0.1477,7621.2569999999996,81.360299999999995,7.66,setpoint_reached
29.1614,28.837800000000001,30.721699999999998,21.129000000000001,21.5518,18.965499999999999,0,0.25,39.738900000000001,,765,5,0.15529999999999999,7611.5060999999996,81.270399999999995,7.65,setpoint_reached
29.1614,28.837800000000001,30.721699999999998,21.129000000000001,21.5518,18.965499999999999,0,0.25,39.738900000000001,,765,5,0.15529999999999999,7611.5060999999996,81.270399999999995,7.65,setpoint_reached
29.161200000000001,28.837599999999998,30.721800000000002,21.129200000000001,21.552099999999999,18.965299999999999,0.125,0.24959999999999999,39.738799999999998,,763,5,0.159,7591.9058999999997,81.078100000000006,7.63,setpoint_reached
29.161100000000001,28.837399999999999,30.722000000000001,21.1294,21.552299999999999,18.9651,0.1246,0.1246,39.738799999999998,,761,5,0.15529999999999999,7572.2601000000004,80.877899999999997,7.61,setpoint_reached
29.161100000000001,28.837399999999999,30.722000000000001,21.1294,21.552299999999999,18.9651,0.1246,0.1246,39.738799999999998,,761,5,0.15529999999999999,7572.2601000000004,80.877899999999997,7.61,setpoint_reached
29.148900000000001,28.82,30.732399999999998,21.1447,21.573799999999999,18.948499999999999,0.091399999999999995,0.088999999999999996,39.735199999999999,,761,5,0.15290000000000001,7572.1351000000004,80.874300000000005,7.61,setpoint_reached
